dtime,time,open,high,low,close,vwap,volume,count
2020-05-26 21:00:00,1590526800,8076.3,8093.4,8054.0,8067.8,8073.9,99.77524226,868
2020-05-26 20:00:00,1590523200,8019.0,8095.6,8018.9,8076.3,8058.1,163.52269244,1170
2020-05-26 19:00:00,1590519600,8027.4,8027.4,7992.4,8019.0,8007.6,161.22064432,1094
2020-05-26 18:00:00,1590516000,8039.0,8049.0,8021.3,8027.4,8030.8,108.75166709,1007
2020-05-26 17:00:00,1590512400,8020.0,8050.0,8020.0,8039.2,8034.8,208.1697112,1313
2020-05-26 16:00:00,1590508800,7964.4,8038.4,7945.4,8020.0,8008.4,313.71365557,1711
2020-05-26 15:00:00,1590505200,8039.6,8056.6,7950.0,7961.8,7996.3,470.08772652,2472
2020-05-26 14:00:00,1590501600,8039.6,8090.9,8029.9,8039.6,8058.5,543.66915891,1614
2020-05-26 13:00:00,1590498000,8056.0,8092.2,8025.5,8039.6,8059.9,233.87090072,1345
2020-05-26 12:00:00,1590494400,8094.6,8132.2,8034.9,8048.0,8076.0,376.6362846,1651
2020-05-26 11:00:00,1590490800,8118.8,8118.8,8094.6,8094.6,8107.8,186.30298461,974
2020-05-26 10:00:00,1590487200,8130.9,8145.0,8074.4,8118.8,8116.6,428.8570638,1490
2020-05-26 09:00:00,1590483600,8201.5,8210.0,8104.7,8130.9,8148.0,367.52745607,1617
2020-05-26 08:00:00,1590480000,8204.9,8250.0,8191.7,8201.5,8226.8,337.09773093,1246
2020-05-26 07:00:00,1590476400,8151.4,8215.1,8127.4,8204.8,8186.6,295.74503762,1047
2020-05-26 06:00:00,1590472800,8193.2,8195.4,8142.6,8151.4,8167.7,190.46913661,970
2020-05-26 05:00:00,1590469200,8160.2,8194.4,8156.2,8193.2,8176.4,66.33335288,419
2020-05-26 04:00:00,1590465600,8164.6,8179.6,8144.8,8162.4,8164.4,26.93907382,455
2020-05-26 03:00:00,1590462000,8148.1,8186.7,8140.0,8164.6,8170.7,20.69791986,333
2020-05-26 02:00:00,1590458400,8147.0,8178.3,8146.0,8148.1,8158.2,18.25461671,362
2020-05-26 01:00:00,1590454800,8125.2,8150.0,8125.2,8146.0,8136.8,12.93516349,508
2020-05-26 00:00:00,1590451200,8163.3,8191.4,8112.0,8125.2,8138.8,51.19168468,675
2020-05-25 23:00:00,1590447600,8180.6,8200.0,8162.7,8163.3,8186.1,24.13437813,390
2020-05-25 22:00:00,1590444000,8178.0,8190.1,8148.4,8181.0,8174.9,50.71806722,520
2020-05-25 21:00:00,1590440400,8186.7,8201.8,8142.9,8178.0,8171.6,107.7281511,788
2020-05-25 20:00:00,1590436800,8208.2,8220.0,8181.7,8186.7,8199.1,74.60977762,841
2020-05-25 19:00:00,1590433200,8162.2,8240.0,8155.0,8209.9,8202.4,215.06016985,1360
2020-05-25 18:00:00,1590429600,8172.9,8180.2,8134.5,8162.2,8163.3,142.07574316,1243
2020-05-25 17:00:00,1590426000,8103.0,8188.4,8092.1,8172.9,8140.2,287.92487222,1492
2020-05-25 16:00:00,1590422400,8082.7,8133.1,8069.9,8103.0,8106.3,178.87073724,1432
2020-05-25 15:00:00,1590418800,8052.5,8092.1,8041.5,8082.8,8066.9,218.254391,1744
2020-05-25 14:00:00,1590415200,8107.3,8148.0,8045.1,8052.5,8111.7,318.36629711,2276
2020-05-25 13:00:00,1590411600,8046.2,8123.0,8026.9,8107.2,8065.7,308.36005805,1470
2020-05-25 12:00:00,1590408000,8037.6,8068.5,8024.9,8046.2,8045.9,189.85575031,1306
2020-05-25 11:00:00,1590404400,7983.7,8056.6,7967.6,8037.6,8023.1,313.87033947,1589
2020-05-25 10:00:00,1590400800,8047.7,8077.4,7968.1,7983.9,8030.1,648.73693578,2342
2020-05-25 09:00:00,1590397200,8120.6,8163.0,8016.7,8047.7,8097.6,519.5759179,2271
2020-05-25 08:00:00,1590393600,8157.7,8159.0,8120.6,8120.6,8144.4,287.40601177,1390
2020-05-25 07:00:00,1590390000,8089.9,8158.0,8075.6,8157.8,8125.4,296.32820469,1491
2020-05-25 06:00:00,1590386400,8079.0,8118.8,8069.9,8089.9,8095.4,386.26780692,1290
2020-05-25 05:00:00,1590382800,8099.0,8108.8,8059.3,8079.0,8079.8,132.68081696,822
2020-05-25 04:00:00,1590379200,8081.4,8102.1,8060.3,8099.0,8089.6,187.36329237,701
2020-05-25 03:00:00,1590375600,8088.4,8088.4,8040.0,8081.4,8070.2,168.75792147,651
2020-05-25 02:00:00,1590372000,8079.0,8096.5,8060.5,8090.0,8083.0,37.88672051,470
2020-05-25 01:00:00,1590368400,8091.2,8091.3,8050.1,8079.0,8067.7,48.65360468,685
2020-05-25 00:00:00,1590364800,8008.0,8096.3,7938.4,8091.2,8035.1,550.84809886,2137
2020-05-24 23:00:00,1590361200,8300.0,8309.7,8000.0,8008.1,8096.4,824.20520687,3334
2020-05-24 22:00:00,1590357600,8330.0,8331.7,8287.0,8300.0,8303.5,86.17309089,572
2020-05-24 21:00:00,1590354000,8275.7,8350.2,8270.1,8330.0,8321.7,159.28300186,1065
2020-05-24 20:00:00,1590350400,8293.0,8306.2,8260.2,8273.1,8280.5,119.08593733,901
2020-05-24 19:00:00,1590346800,8224.6,8306.9,8218.0,8293.0,8276.7,147.07440717,1128
2020-05-24 18:00:00,1590343200,8223.2,8247.5,8169.7,8224.6,8222.0,188.0448572,1153
2020-05-24 17:00:00,1590339600,8210.8,8254.4,8200.0,8222.5,8222.4,338.8123299,1484
2020-05-24 16:00:00,1590336000,8315.0,8315.0,8125.2,8210.8,8198.7,640.37065154,3199
2020-05-24 15:00:00,1590332400,8328.8,8344.1,8288.8,8315.0,8320.8,147.09481387,929
2020-05-24 14:00:00,1590328800,8344.1,8344.1,8259.2,8328.8,8301.5,346.76618972,1558
2020-05-24 13:00:00,1590325200,8409.5,8409.5,8301.7,8344.1,8345.7,212.84259873,1202
2020-05-24 12:00:00,1590321600,8371.9,8421.0,8356.0,8409.5,8390.2,130.41895835,975
2020-05-24 11:00:00,1590318000,8503.8,8505.4,8354.5,8372.0,8424.4,204.49096602,1380
2020-05-24 10:00:00,1590314400,8507.2,8519.4,8494.4,8503.8,8511.5,65.84340457,534
2020-05-24 09:00:00,1590310800,8493.7,8528.0,8490.1,8507.2,8506.4,182.52622642,708
2020-05-24 08:00:00,1590307200,8502.8,8513.6,8485.5,8493.6,8495.9,111.18629601,595
2020-05-24 07:00:00,1590303600,8517.8,8526.6,8497.6,8502.8,8512.3,130.10916763,615
2020-05-24 06:00:00,1590300000,8448.8,8530.5,8448.8,8517.6,8515.6,217.34115611,952
2020-05-24 05:00:00,1590296400,8439.7,8456.7,8433.5,8445.9,8447.1,31.58399168,278
2020-05-24 04:00:00,1590292800,8445.2,8458.4,8439.6,8439.7,8450.2,23.75444266,183
2020-05-24 03:00:00,1590289200,8451.0,8452.0,8433.6,8445.2,8447.7,8.76937782,144
2020-05-24 02:00:00,1590285600,8429.7,8469.2,8429.7,8451.0,8446.8,17.78869044,189
2020-05-24 01:00:00,1590282000,8446.9,8448.5,8429.6,8429.7,8439.8,31.26104865,237
2020-05-24 00:00:00,1590278400,8422.1,8448.5,8376.6,8446.9,8420.9,53.72083196,387
2020-05-23 23:00:00,1590274800,8465.3,8467.9,8399.6,8422.1,8425.5,56.89151787,453
2020-05-23 22:00:00,1590271200,8469.9,8490.4,8459.5,8465.3,8473.4,159.74832876,563
2020-05-23 21:00:00,1590267600,8479.6,8479.9,8457.9,8469.9,8468.9,51.06308945,567
2020-05-23 20:00:00,1590264000,8436.5,8485.0,8417.4,8476.3,8455.4,70.59277613,745
2020-05-23 19:00:00,1590260400,8418.0,8449.6,8385.5,8436.5,8426.2,69.12913165,739
2020-05-23 18:00:00,1590256800,8436.9,8458.3,8410.0,8418.0,8426.0,48.8421016,611
2020-05-23 17:00:00,1590253200,8433.0,8453.0,8421.9,8436.9,8441.9,68.87227612,570
2020-05-23 16:00:00,1590249600,8441.8,8460.0,8404.9,8433.0,8426.5,72.01285615,725
2020-05-23 15:00:00,1590246000,8450.0,8458.0,8421.5,8441.8,8437.3,90.48015223,819
2020-05-23 14:00:00,1590242400,8412.8,8464.2,8392.7,8450.0,8431.5,143.76279531,877
2020-05-23 13:00:00,1590238800,8395.4,8417.6,8385.2,8412.8,8407.5,122.09348114,692
2020-05-23 12:00:00,1590235200,8435.3,8435.4,8355.1,8395.4,8407.9,212.4523199,1050
2020-05-23 11:00:00,1590231600,8397.0,8439.6,8397.0,8435.3,8421.4,91.20126943,774
2020-05-23 10:00:00,1590228000,8400.0,8409.6,8364.5,8397.0,8384.4,152.41837594,1001
2020-05-23 09:00:00,1590224400,8449.4,8454.3,8375.0,8400.0,8424.5,118.33780992,1001
2020-05-23 08:00:00,1590220800,8507.6,8507.6,8435.3,8449.4,8460.9,105.7526691,837
2020-05-23 07:00:00,1590217200,8491.1,8519.0,8476.9,8507.6,8499.3,92.1354601,560
2020-05-23 06:00:00,1590213600,8501.1,8501.1,8463.9,8491.2,8483.0,49.25714364,482
2020-05-23 05:00:00,1590210000,8495.3,8504.7,8480.4,8501.1,8494.4,34.31644824,379
2020-05-23 04:00:00,1590206400,8524.7,8529.9,8483.8,8497.9,8512.5,49.98103503,465
2020-05-23 03:00:00,1590202800,8514.6,8538.5,8510.7,8523.7,8525.3,46.90633553,390
2020-05-23 02:00:00,1590199200,8484.4,8526.1,8480.2,8514.6,8502.9,84.34642253,654
2020-05-23 01:00:00,1590195600,8487.5,8499.9,8471.6,8484.4,8487.3,26.53906289,371
2020-05-23 00:00:00,1590192000,8413.6,8490.0,8413.6,8487.5,8456.6,63.05809774,504
2020-05-22 23:00:00,1590188400,8446.6,8447.4,8394.8,8413.6,8416.8,48.91659941,526
2020-05-22 22:00:00,1590184800,8457.9,8461.2,8428.7,8446.6,8448.4,41.60643688,556
2020-05-22 21:00:00,1590181200,8433.0,8458.5,8414.5,8457.9,8440.6,61.89390002,787
2020-05-22 20:00:00,1590177600,8423.3,8449.9,8383.7,8433.0,8414.9,141.35225429,900
2020-05-22 19:00:00,1590174000,8450.0,8470.0,8394.5,8423.3,8434.1,172.90436022,1073
2020-05-22 18:00:00,1590170400,8455.2,8470.0,8433.8,8450.0,8451.7,195.1494062,1200
2020-05-22 17:00:00,1590166800,8494.5,8513.8,8430.6,8455.2,8484.3,256.4058287,1807
2020-05-22 16:00:00,1590163200,8469.9,8494.5,8436.7,8494.5,8457.6,354.22155789,1639
2020-05-22 15:00:00,1590159600,8404.9,8469.9,8401.0,8469.9,8437.0,416.90740847,1677
2020-05-22 14:00:00,1590156000,8379.8,8420.0,8375.0,8404.8,8404.5,259.03065832,1365
2020-05-22 13:00:00,1590152400,8427.5,8432.8,8352.6,8379.8,8391.6,386.75528773,1644
2020-05-22 12:00:00,1590148800,8425.9,8450.0,8400.2,8427.5,8427.9,315.16729477,1351
2020-05-22 11:00:00,1590145200,8423.8,8440.0,8363.0,8425.9,8394.5,665.77023235,2668
2020-05-22 10:00:00,1590141600,8359.9,8445.0,8359.9,8423.8,8414.7,790.64193423,2608
2020-05-22 09:00:00,1590138000,8351.4,8360.0,8321.6,8359.9,8345.9,339.13857425,1420
2020-05-22 08:00:00,1590134400,8336.6,8359.9,8300.0,8351.4,8335.3,348.31486049,1480
2020-05-22 07:00:00,1590130800,8331.0,8359.9,8305.0,8336.6,8340.6,273.4712573,1637
2020-05-22 06:00:00,1590127200,8280.7,8338.4,8273.5,8331.1,8305.9,166.78790862,999
2020-05-22 05:00:00,1590123600,8234.3,8304.5,8211.1,8280.1,8259.9,95.79204388,830
2020-05-22 04:00:00,1590120000,8226.5,8265.7,8182.0,8234.3,8211.8,98.83017769,731
2020-05-22 03:00:00,1590116400,8269.7,8290.1,8206.1,8226.5,8256.6,71.438877,599
2020-05-22 02:00:00,1590112800,8311.6,8336.8,8270.1,8270.1,8308.2,44.8974659,349
2020-05-22 01:00:00,1590109200,8250.0,8343.8,8250.0,8305.7,8311.5,87.40271053,501
2020-05-22 00:00:00,1590105600,8281.7,8282.4,8203.3,8250.0,8240.1,117.23083589,963
2020-05-21 23:00:00,1590102000,8338.9,8343.3,8256.0,8282.5,8298.6,240.53331461,1183
2020-05-21 22:00:00,1590098400,8328.1,8360.0,8320.3,8338.9,8341.2,309.54787265,1247
2020-05-21 21:00:00,1590094800,8280.0,8376.1,8273.3,8328.1,8341.3,769.87625612,2199
2020-05-21 20:00:00,1590091200,8288.0,8307.4,8240.0,8285.1,8282.9,332.09966214,1457
2020-05-21 19:00:00,1590087600,8061.7,8318.8,8041.0,8288.0,8226.8,697.84956885,3479
2020-05-21 18:00:00,1590084000,8209.7,8210.0,8041.8,8061.7,8139.2,903.62336881,3906
2020-05-21 17:00:00,1590080400,8280.3,8288.6,8200.0,8209.7,8243.9,345.98649438,2080
2020-05-21 16:00:00,1590076800,8292.2,8325.0,8249.8,8280.3,8275.0,819.51782465,2311
2020-05-21 15:00:00,1590073200,8289.6,8361.8,8260.0,8292.1,8309.7,928.85500682,3010
2020-05-21 14:00:00,1590069600,8457.0,8477.1,8160.0,8289.6,8315.3,1485.88488581,5846
2020-05-21 13:00:00,1590066000,8503.1,8542.4,8426.0,8457.0,8498.8,383.3672897,1705
2020-05-21 12:00:00,1590062400,8524.3,8533.1,8464.8,8503.1,8497.2,258.9828797,1529
2020-05-21 11:00:00,1590058800,8520.0,8536.3,8483.7,8524.3,8512.0,210.9351148,1451
2020-05-21 10:00:00,1590055200,8475.4,8530.7,8411.2,8520.0,8495.0,492.59682471,2582
2020-05-21 09:00:00,1590051600,8550.0,8598.6,8467.9,8475.4,8542.7,913.31846904,2924
2020-05-21 08:00:00,1590048000,8630.2,8669.2,8450.0,8550.0,8566.1,939.91723678,3876
2020-05-21 07:00:00,1590044400,8671.1,8671.1,8625.0,8630.2,8651.8,247.24698089,1161
2020-05-21 06:00:00,1590040800,8687.5,8708.4,8662.8,8671.1,8683.8,137.7833446,732
2020-05-21 05:00:00,1590037200,8661.8,8698.6,8655.3,8687.5,8682.6,121.75600428,547
2020-05-21 04:00:00,1590033600,8653.1,8669.9,8610.0,8661.8,8646.5,177.41075342,604
2020-05-21 03:00:00,1590030000,8645.8,8673.6,8636.3,8653.1,8657.8,245.64377063,557
2020-05-21 02:00:00,1590026400,8684.4,8699.8,8645.8,8645.8,8677.4,93.64678658,464
2020-05-21 01:00:00,1590022800,8719.9,8721.5,8679.4,8684.4,8697.8,17.92751038,336
2020-05-21 00:00:00,1590019200,8671.0,8728.5,8658.4,8719.9,8697.8,65.79156318,538
2020-05-20 23:00:00,1590015600,8682.9,8712.3,8610.7,8671.0,8668.8,136.33514147,827
2020-05-20 22:00:00,1590012000,8708.5,8732.7,8666.8,8682.9,8698.7,78.41452021,779
2020-05-20 21:00:00,1590008400,8750.0,8753.2,8696.0,8708.5,8725.5,217.23138861,1225
2020-05-20 20:00:00,1590004800,8697.0,8753.5,8686.2,8750.0,8726.6,175.21526654,1318
2020-05-20 19:00:00,1590001200,8699.2,8700.0,8650.0,8697.0,8675.8,168.04871222,1162
2020-05-20 18:00:00,1589997600,8703.4,8705.4,8671.3,8699.1,8690.0,302.77996374,1248
2020-05-20 17:00:00,1589994000,8671.5,8718.0,8630.0,8703.4,8671.4,333.1371432,1808
2020-05-20 16:00:00,1589990400,8603.3,8710.2,8516.9,8668.3,8640.2,928.50654897,3745
2020-05-20 15:00:00,1589986800,8906.8,8906.9,8559.5,8604.0,8750.0,2184.02581138,6428
2020-05-20 14:00:00,1589983200,8929.7,8938.0,8901.3,8906.8,8912.4,207.45139775,1355
2020-05-20 13:00:00,1589979600,8917.0,8938.8,8894.5,8928.4,8917.7,188.00756478,1127
2020-05-20 12:00:00,1589976000,8876.9,8937.0,8876.7,8917.0,8907.6,239.85042553,1332
2020-05-20 11:00:00,1589972400,8934.2,8935.9,8874.0,8874.2,8908.4,177.03088753,1418
2020-05-20 10:00:00,1589968800,8952.6,8968.2,8905.7,8934.2,8935.4,286.69992201,1351
2020-05-20 09:00:00,1589965200,8947.6,8959.8,8911.0,8952.6,8932.2,217.67020598,1259
2020-05-20 08:00:00,1589961600,8922.5,8950.0,8903.7,8947.6,8935.7,168.69936141,1317
2020-05-20 07:00:00,1589958000,8884.2,8935.0,8869.1,8922.5,8914.8,169.16131364,1226
2020-05-20 06:00:00,1589954400,8904.6,8982.4,8818.0,8884.2,8914.6,399.88632246,1675
2020-05-20 05:00:00,1589950800,8890.4,8906.0,8877.7,8906.0,8891.2,52.66636777,446
2020-05-20 04:00:00,1589947200,8881.1,8902.3,8852.0,8890.4,8885.4,54.00331864,429
2020-05-20 03:00:00,1589943600,8891.0,8924.4,8875.1,8881.1,8899.2,42.14078491,312
2020-05-20 02:00:00,1589940000,8900.3,8900.3,8872.4,8891.0,8886.0,29.25816278,266
2020-05-20 01:00:00,1589936400,8899.9,8920.4,8891.0,8900.3,8903.7,70.27464714,332
2020-05-20 00:00:00,1589932800,8950.3,8964.5,8894.9,8899.9,8934.2,158.45990101,617
2020-05-19 23:00:00,1589929200,8926.0,8960.0,8895.3,8953.2,8938.0,168.0957678,864
2020-05-19 22:00:00,1589925600,8871.1,8945.0,8850.0,8926.0,8898.6,187.77151754,1215
2020-05-19 21:00:00,1589922000,8878.0,8886.0,8857.7,8871.1,8869.4,92.12087809,950
2020-05-19 20:00:00,1589918400,8835.9,8879.4,8818.0,8878.0,8843.7,86.19799496,924
2020-05-19 19:00:00,1589914800,8869.4,8891.3,8835.9,8836.0,8867.4,83.40086172,789
2020-05-19 18:00:00,1589911200,8838.9,8891.7,8834.3,8869.4,8868.0,136.02737935,1013
2020-05-19 17:00:00,1589907600,8879.4,8897.5,8812.3,8838.9,8844.8,184.14167984,1353
2020-05-19 16:00:00,1589904000,8860.0,8902.1,8845.2,8879.4,8877.4,168.13514438,1335
2020-05-19 15:00:00,1589900400,8865.1,8898.1,8827.5,8860.0,8868.4,185.10902291,1184
2020-05-19 14:00:00,1589896800,8839.8,8893.9,8839.8,8865.1,8869.9,371.86316698,1660
2020-05-19 13:00:00,1589893200,8782.0,8850.0,8779.7,8839.8,8819.2,306.38271476,1642
2020-05-19 12:00:00,1589889600,8898.0,8899.6,8731.0,8782.0,8812.0,841.82786932,2737
2020-05-19 11:00:00,1589886000,8916.1,9010.0,8851.0,8898.0,8947.9,766.57229179,2634
2020-05-19 10:00:00,1589882400,8924.5,8938.6,8888.9,8916.1,8919.4,182.55092157,1330
2020-05-19 09:00:00,1589878800,8946.1,8958.4,8888.8,8924.5,8919.7,594.94147838,1925
2020-05-19 08:00:00,1589875200,8757.4,8966.0,8757.1,8946.1,8920.0,1104.72784421,3378
2020-05-19 07:00:00,1589871600,8759.4,8792.0,8741.5,8750.0,8768.7,325.54222789,1300
2020-05-19 06:00:00,1589868000,8803.5,8813.7,8757.2,8759.4,8776.8,344.74888432,1062
2020-05-19 05:00:00,1589864400,8737.9,8806.1,8737.2,8803.5,8765.8,204.26384974,758
2020-05-19 04:00:00,1589860800,8733.5,8772.6,8700.0,8737.9,8731.1,202.43247942,819
2020-05-19 03:00:00,1589857200,8812.0,8830.8,8717.0,8731.3,8738.4,171.0562914,828
2020-05-19 02:00:00,1589853600,8845.0,8847.4,8754.6,8812.0,8799.9,83.43072705,753
2020-05-19 01:00:00,1589850000,8826.9,8851.7,8821.0,8845.0,8832.9,43.33285758,430
2020-05-19 00:00:00,1589846400,8912.0,8915.4,8761.3,8826.9,8806.0,451.97718646,1148
2020-05-18 23:00:00,1589842800,8893.9,8928.1,8875.9,8912.0,8900.5,185.9936972,606
2020-05-18 22:00:00,1589839200,8871.9,8922.3,8862.6,8894.0,8898.4,218.09285059,872
2020-05-18 21:00:00,1589835600,8871.4,8900.0,8855.7,8871.9,8885.5,97.14365028,839
2020-05-18 20:00:00,1589832000,8881.3,8893.4,8836.3,8865.7,8856.7,266.81715714,1041
2020-05-18 19:00:00,1589828400,8849.1,8900.0,8847.5,8881.3,8879.3,166.94220545,1190
2020-05-18 18:00:00,1589824800,8826.0,8857.8,8666.0,8849.1,8803.7,311.89541563,1592
2020-05-18 17:00:00,1589821200,8839.3,8858.2,8770.0,8823.2,8803.0,309.09612138,1749
2020-05-18 16:00:00,1589817600,8875.8,8909.6,8821.0,8839.3,8854.9,264.65840338,1554
2020-05-18 15:00:00,1589814000,8952.5,8958.4,8858.3,8875.8,8913.0,265.40796485,1836
2020-05-18 14:00:00,1589810400,8903.6,8975.0,8887.3,8952.5,8945.9,472.86070161,3260
2020-05-18 13:00:00,1589806800,8930.4,8937.2,8880.8,8903.6,8911.9,216.39310348,1234
2020-05-18 12:00:00,1589803200,8915.1,8933.1,8834.7,8930.4,8890.0,361.0736822,1698
2020-05-18 11:00:00,1589799600,8914.6,8967.0,8914.6,8915.1,8942.8,321.30152282,1497
2020-05-18 10:00:00,1589796000,8864.9,8939.9,8855.4,8914.5,8919.7,553.34038151,1975
2020-05-18 09:00:00,1589792400,8871.2,8928.5,8834.3,8864.9,8880.8,639.48911137,2471
2020-05-18 08:00:00,1589788800,9030.1,9040.0,8764.8,8871.2,8889.5,749.47394041,3388
2020-05-18 07:00:00,1589785200,9027.6,9053.6,9000.0,9030.1,9026.8,170.70202516,1203
2020-05-18 06:00:00,1589781600,9085.2,9100.0,8980.0,9027.6,9041.5,272.04525182,1487
2020-05-18 05:00:00,1589778000,9087.9,9120.3,9070.8,9085.2,9098.6,149.90583853,943
2020-05-18 04:00:00,1589774400,9069.9,9115.0,9047.0,9095.0,9087.0,74.41321516,619
2020-05-18 03:00:00,1589770800,9073.0,9089.9,9029.0,9069.9,9068.8,64.79633344,574
2020-05-18 02:00:00,1589767200,9106.1,9145.0,9043.8,9073.6,9096.4,104.80060477,751
2020-05-18 01:00:00,1589763600,9015.1,9135.0,9006.9,9106.1,9094.3,473.40764116,2250
2020-05-18 00:00:00,1589760000,8926.6,9022.0,8926.6,9015.1,8994.8,104.14099149,703
2020-05-17 23:00:00,1589756400,8929.3,8973.2,8912.0,8927.0,8940.9,59.78597197,515
2020-05-17 22:00:00,1589752800,8994.4,8994.4,8859.7,8929.3,8916.7,287.55295056,1833
2020-05-17 21:00:00,1589749200,8973.6,9013.2,8973.6,8994.4,8995.0,261.79086908,1114
2020-05-17 20:00:00,1589745600,8995.2,8995.2,8964.2,8973.0,8976.0,149.41967459,995
2020-05-17 19:00:00,1589742000,8955.9,9005.0,8948.7,8995.2,8976.3,289.03307177,1354
2020-05-17 18:00:00,1589738400,8964.4,8967.1,8913.9,8955.9,8946.8,154.13873002,1145
2020-05-17 17:00:00,1589734800,8944.1,8975.2,8924.4,8964.4,8954.4,195.86201829,1321
2020-05-17 16:00:00,1589731200,9034.3,9049.0,8870.0,8944.1,8955.4,574.89148347,2233
